Freq.	V(vout)
5.45757861091250e+000	(-4.87881410313441e-004dB,-1.62259850094711e-001°)
5.47015962893950e+000	(-4.87881026921594e-004dB,-1.62633897804199e-001°)
5.48276964920832e+000	(-4.87880641754320e-004dB,-1.63008807783572e-001°)
5.49540873857603e+000	(-4.87880254819334e-004dB,-1.63384582020583e-001°)
5.50807696405382e+000	(-4.87879866087706e-004dB,-1.63761222507540e-001°)
5.52077439280736e+000	(-4.87879475576794e-004dB,-1.64138731241378e-001°)
5.53350109215715e+000	(-4.87879083248986e-004dB,-1.64517110223606e-001°)
5.54625712957889e+000	(-4.87878689124536e-004dB,-1.64896361460368e-001°)
5.55904257270382e+000	(-4.87878293158117e-004dB,-1.65276486962418e-001°)
5.57185748931908e+000	(-4.87877895389268e-004dB,-1.65657488745161e-001°)
5.58470194736809e+000	(-4.87877495768807e-004dB,-1.66039368828643e-001°)
5.59757601495088e+000	(-4.87877094309270e-004dB,-1.66422129237537e-001°)
5.61047976032448e+000	(-4.87876690995227e-004dB,-1.66805772001219e-001°)
5.62341325190327e+000	(-4.87876285827643e-004dB,-1.67190299153768e-001°)
5.63637655825932e+000	(-4.87875878770835e-004dB,-1.67575712733865e-001°)
5.64936974812280e+000	(-4.87875469850842e-004dB,-1.67962014784975e-001°)
5.66239289038231e+000	(-4.87875059046447e-004dB,-1.68349207355230e-001°)
5.67544605408525e+000	(-4.87874646337398e-004dB,-1.68737292497520e-001°)
5.68852930843819e+000	(-4.87874231718874e-004dB,-1.69126272269388e-001°)
5.70164272280725e+000	(-4.87873815190874e-004dB,-1.69516148733238e-001°)
5.71478636671844e+000	(-4.87873396754363e-004dB,-1.69906923956114e-001°)
5.72796030985806e+000	(-4.87872976369801e-004dB,-1.70298600009901e-001°)
5.74116462207305e+000	(-4.87872554050689e-004dB,-1.70691178971242e-001°)
5.75439937337134e+000	(-4.87872129778705e-004dB,-1.71084662921535e-001°)
5.76766463392228e+000	(-4.87871703548062e-004dB,-1.71479053947044e-001°)
5.78096047405695e+000	(-4.87871275353937e-004dB,-1.71874354138753e-001°)
5.79428696426858e+000	(-4.87870845179937e-004dB,-1.72270565592529e-001°)
5.80764417521289e+000	(-4.87870413025098e-004dB,-1.72667690409087e-001°)
5.82103217770848e+000	(-4.87869978870131e-004dB,-1.73065730693918e-001°)
5.83445104273721e+000	(-4.87869542713107e-004dB,-1.73464688557406e-001°)
5.84790084144457e+000	(-4.87869104546313e-004dB,-1.73864566114800e-001°)
5.86138164514005e+000	(-4.87868664351423e-004dB,-1.74265365486219e-001°)
5.87489352529753e+000	(-4.87868222140012e-004dB,-1.74667088796680e-001°)
5.88843655355565e+000	(-4.87867777872539e-004dB,-1.75069738176073e-001°)
5.90201080171820e+000	(-4.87867331547076e-004dB,-1.75473315759234e-001°)
5.91561634175450e+000	(-4.87866883167480e-004dB,-1.75877823685889e-001°)
5.92925324579975e+000	(-4.87866432730858e-004dB,-1.76283264100700e-001°)
5.94292158615548e+000	(-4.87865980201528e-004dB,-1.76689639153298e-001°)
5.95662143528986e+000	(-4.87865525592991e-004dB,-1.77096950998256e-001°)
5.97035286583812e+000	(-4.87865068884031e-004dB,-1.77505201795091e-001°)
5.98411595060295e+000	(-4.87864610058253e-004dB,-1.77914393708345e-001°)
5.99791076255485e+000	(-4.87864149123372e-004dB,-1.78324528907501e-001°)
6.01173737483253e+000	(-4.87863686051422e-004dB,-1.78735609567074e-001°)
6.02559586074333e+000	(-4.87863220850118e-004dB,-1.79147637866582e-001°)
6.03948629376355e+000	(-4.87862753494384e-004dB,-1.79560615990569e-001°)
6.05340874753888e+000	(-4.87862284001581e-004dB,-1.79974546128614e-001°)
6.06736329588480e+000	(-4.87861812324454e-004dB,-1.80389430475351e-001°)
6.08135001278693e+000	(-4.87861338464931e-004dB,-1.80805271230455e-001°)
6.09536897240144e+000	(-4.87860862427835e-004dB,-1.81222070598677e-001°)
6.10942024905547e+000	(-4.87860384189055e-004dB,-1.81639830789882e-001°)
6.12350391724748e+000	(-4.87859903751485e-004dB,-1.82058554018992e-001°)
6.13762005164769e+000	(-4.87859421091980e-004dB,-1.82478242506041e-001°)
6.15176872709842e+000	(-4.87858936190287e-004dB,-1.82898898476184e-001°)
6.16595001861456e+000	(-4.87858449068589e-004dB,-1.83320524159721e-001°)
6.18016400138390e+000	(-4.87857959702774e-004dB,-1.83743121792075e-001°)
6.19441075076755e+000	(-4.87857468059089e-004dB,-1.84166693613820e-001°)
6.20869034230037e+000	(-4.87856974153930e-004dB,-1.84591241870716e-001°)
6.22300285169133e+000	(-4.87856477977652e-004dB,-1.85016768813685e-001°)
6.23734835482393e+000	(-4.87855979497466e-004dB,-1.85443276698833e-001°)
6.25172692775659e+000	(-4.87855478731696e-004dB,-1.85870767787477e-001°)
6.26613864672309e+000	(-4.87854975642731e-004dB,-1.86299244346157e-001°)
6.28058358813291e+000	(-4.87854470231535e-004dB,-1.86728708646594e-001°)
6.29506182857171e+000	(-4.87853962494250e-004dB,-1.87159162965807e-001°)
6.30957344480166e+000	(-4.87853452406767e-004dB,-1.87590609586031e-001°)
6.32411851376192e+000	(-4.87852939965229e-004dB,-1.88023050794745e-001°)
6.33869711256900e+000	(-4.87852425167706e-004dB,-1.88456488884737e-001°)
6.35330931851717e+000	(-4.87851907981410e-004dB,-1.88890926154064e-001°)
6.36795520907889e+000	(-4.87851388414056e-004dB,-1.89326364906078e-001°)
6.38263486190521e+000	(-4.87850866452143e-004dB,-1.89762807449442e-001°)
6.39734835482621e+000	(-4.87850342072524e-004dB,-1.90200256098168e-001°)
6.41209576585134e+000	(-4.87849815269415e-004dB,-1.90638713171524e-001°)
6.42687717316992e+000	(-4.87849286051494e-004dB,-1.91078180994224e-001°)
6.44169265515150e+000	(-4.87848754377293e-004dB,-1.91518661896280e-001°)
6.45654229034628e+000	(-4.87848220253563e-004dB,-1.91960158213106e-001°)
6.47142615748555e+000	(-4.87847683660051e-004dB,-1.92402672285463e-001°)
6.48634433548210e+000	(-4.87847144598687e-004dB,-1.92846206459546e-001°)
6.50129690343063e+000	(-4.87846603042468e-004dB,-1.93290763086933e-001°)
6.51628394060814e+000	(-4.87846058992357e-004dB,-1.93736344524639e-001°)
6.53130552647444e+000	(-4.87845512415567e-004dB,-1.94182953135086e-001°)
6.54636174067247e+000	(-4.87844963330421e-004dB,-1.94630591286185e-001°)
6.56145266302877e+000	(-4.87844411712808e-004dB,-1.95079261351270e-001°)
6.57657837355392e+000	(-4.87843857543441e-004dB,-1.95528965709168e-001°)
6.59173895244293e+000	(-4.87843300814606e-004dB,-1.95979706744178e-001°)
6.60693448007567e+000	(-4.87842741513765e-004dB,-1.96431486846098e-001°)
6.62216503701733e+000	(-4.87842179635132e-004dB,-1.96884308410223e-001°)
6.63743070401880e+000	(-4.87841615162312e-004dB,-1.97338173837405e-001°)
6.65273156201712e+000	(-4.87841048086627e-004dB,-1.97793085533985e-001°)
6.66806769213593e+000	(-4.87840478389752e-004dB,-1.98249045911877e-001°)
6.68343917568585e+000	(-4.87839906063008e-004dB,-1.98706057388573e-001°)
6.69884609416497e+000	(-4.87839331108324e-004dB,-1.99164122387098e-001°)
6.71428852925923e+000	(-4.87838753484233e-004dB,-1.99623243336061e-001°)
6.72976656284288e+000	(-4.87838173196519e-004dB,-2.00083422669750e-001°)
6.74528027697892e+000	(-4.87837590235539e-004dB,-2.00544662827946e-001°)
6.76082975391952e+000	(-4.87837004582970e-004dB,-2.01006966256154e-001°)
6.77641507610645e+000	(-4.87836416225311e-004dB,-2.01470335405442e-001°)
6.79203632617155e+000	(-4.87835825151954e-004dB,-2.01934772732586e-001°)
6.80769358693711e+000	(-4.87835231335894e-004dB,-2.02400280699978e-001°)
6.82338694141639e+000	(-4.87834634797386e-004dB,-2.02866861775757e-001°)
6.83911647281399e+000	(-4.87834035505568e-004dB,-2.03334518433659e-001°)
6.85488226452631e+000	(-4.87833433434402e-004dB,-2.03803253153177e-001°)
6.87068440014202e+000	(-4.87832828589675e-004dB,-2.04273068419509e-001°)
6.88652296344246e+000	(-4.87832220956921e-004dB,-2.04743966723622e-001°)
6.90239803840211e+000	(-4.87831610519744e-004dB,-2.05215950562140e-001°)
6.91830970918906e+000	(-4.87830997263681e-004dB,-2.05689022437511e-001°)
6.93425806016538e+000	(-4.87830381178121e-004dB,-2.06163184857932e-001°)
6.95024317588766e+000	(-4.87829762247636e-004dB,-2.06638440337385e-001°)
6.96626514110738e+000	(-4.87829140460653e-004dB,-2.07114791395613e-001°)
6.98232404077140e+000	(-4.87828515794990e-004dB,-2.07592240558249e-001°)
6.99841996002242e+000	(-4.87827888256435e-004dB,-2.08070790356652e-001°)
7.01455298419940e+000	(-4.87827257820877e-004dB,-2.08550443328093e-001°)
7.03072319883802e+000	(-4.87826624468065e-004dB,-2.09031202015632e-001°)
7.04693068967115e+000	(-4.87825988200892e-004dB,-2.09513068968238e-001°)
7.06317554262930e+000	(-4.87825348995248e-004dB,-2.09996046740755e-001°)
7.07945784384106e+000	(-4.87824706834738e-004dB,-2.10480137893873e-001°)
7.09577767963357e+000	(-4.87824061706827e-004dB,-2.10965344994223e-001°)
7.11213513653297e+000	(-4.87823413614406e-004dB,-2.11451670614335e-001°)
7.12853030126487e+000	(-4.87822762524687e-004dB,-2.11939117332697e-001°)
7.14496326075481e+000	(-4.87822108425134e-004dB,-2.12427687733684e-001°)
7.16143410212869e+000	(-4.87821451293564e-004dB,-2.12917384407699e-001°)
7.17794291271329e+000	(-4.87820791155053e-004dB,-2.13408209951072e-001°)
7.19448978003667e+000	(-4.87820127954630e-004dB,-2.13900166966123e-001°)
7.21107479182867e+000	(-4.87819461706761e-004dB,-2.14393258061186e-001°)
7.22769803602137e+000	(-4.87818792361298e-004dB,-2.14887485850581e-001°)
7.24435960074957e+000	(-4.87818119942351e-004dB,-2.15382852954708e-001°)
7.26105957435122e+000	(-4.87817444423882e-004dB,-2.15879361999930e-001°)
7.27779804536791e+000	(-4.87816765775994e-004dB,-2.16377015618747e-001°)
7.29457510254535e+000	(-4.87816083995795e-004dB,-2.16875816449656e-001°)
7.31139083483384e+000	(-4.87815399072676e-004dB,-2.17375767137296e-001°)
7.32824533138870e+000	(-4.87814710988315e-004dB,-2.17876870332348e-001°)
7.34513868157081e+000	(-4.87814019724387e-004dB,-2.18379128691644e-001°)
7.36207097494702e+000	(-4.87813325272213e-004dB,-2.18882544878122e-001°)
7.37904230129067e+000	(-4.87812627614436e-004dB,-2.19387121560866e-001°)
7.39605275058204e+000	(-4.87811926745267e-004dB,-2.19892861415108e-001°)
7.41310241300883e+000	(-4.87811222629025e-004dB,-2.20399767122257e-001°)
7.43019137896667e+000	(-4.87810515260889e-004dB,-2.20907841369896e-001°)
7.44731973905954e+000	(-4.87809804632178e-004dB,-2.21417086851819e-001°)
7.46448758410032e+000	(-4.87809090717820e-004dB,-2.21927506267956e-001°)
7.48169500511120e+000	(-4.87808373527457e-004dB,-2.22439102324595e-001°)
7.49894209332421e+000	(-4.87807653004191e-004dB,-2.22951877734132e-001°)
7.51622894018170e+000	(-4.87806929171167e-004dB,-2.23465835215297e-001°)
7.53355563733682e+000	(-4.87806201985953e-004dB,-2.23980977493067e-001°)
7.55092227665399e+000	(-4.87805471452406e-004dB,-2.24497307298666e-001°)
7.56832895020939e+000	(-4.87804737551239e-004dB,-2.25014827369686e-001°)
7.58577575029148e+000	(-4.87804000248697e-004dB,-2.25533540449963e-001°)
7.60326276940146e+000	(-4.87803259540924e-004dB,-2.26053449289674e-001°)
7.62079010025376e+000	(-4.87802515426956e-004dB,-2.26574556645373e-001°)
7.63835783577655e+000	(-4.87801767874002e-004dB,-2.27096865279901e-001°)
7.65596606911220e+000	(-4.87801016866633e-004dB,-2.27620377962554e-001°)
7.67361489361783e+000	(-4.87800262394242e-004dB,-2.28145097468947e-001°)
7.69130440286573e+000	(-4.87799504448148e-004dB,-2.28671026581087e-001°)
7.70903469064394e+000	(-4.87798742995562e-004dB,-2.29198168087463e-001°)
7.72680585095666e+000	(-4.87797978037449e-004dB,-2.29726524782922e-001°)
7.74461797802482e+000	(-4.87797209535234e-004dB,-2.30256099468770e-001°)
7.76247116628655e+000	(-4.87796437486988e-004dB,-2.30786894952834e-001°)
7.78036551039767e+000	(-4.87795661880173e-004dB,-2.31318914049296e-001°)
7.79830110523222e+000	(-4.87794882694539e-004dB,-2.31852159578943e-001°)
7.81627804588293e+000	(-4.87794099902117e-004dB,-2.32386634368966e-001°)
7.83429642766175e+000	(-4.87793313505801e-004dB,-2.32922341253164e-001°)
7.85235634610034e+000	(-4.87792523480517e-004dB,-2.33459283071793e-001°)
7.87045789695061e+000	(-4.87791729807942e-004dB,-2.33997462671707e-001°)
7.88860117618517e+000	(-4.87790932461073e-004dB,-2.34536882906319e-001°)
7.90678627999787e+000	(-4.87790131456304e-004dB,-2.35077546635559e-001°)
7.92501330480434e+000	(-4.87789326739631e-004dB,-2.35619456726036e-001°)
7.94328234724244e+000	(-4.87788518299480e-004dB,-2.36162616050903e-001°)
7.96159350417281e+000	(-4.87787706143568e-004dB,-2.36707027489979e-001°)
7.97994687267938e+000	(-4.87786890232353e-004dB,-2.37252693929699e-001°)
7.99834255006990e+000	(-4.87786070552334e-004dB,-2.37799618263146e-001°)
8.01678063387641e+000	(-4.87785247097727e-004dB,-2.38347803390097e-001°)
8.03526122185579e+000	(-4.87784419839598e-004dB,-2.38897252216965e-001°)
8.05378441199028e+000	(-4.87783588750945e-004dB,-2.39447967656967e-001°)
8.07235030248799e+000	(-4.87782753839484e-004dB,-2.39999952629898e-001°)
8.09095899178343e+000	(-4.87781915068568e-004dB,-2.40553210062397e-001°)
8.10961057853802e+000	(-4.87781072431445e-004dB,-2.41107742887784e-001°)
8.12830516164060e+000	(-4.87780225906901e-004dB,-2.41663554046178e-001°)
8.14704284020800e+000	(-4.87779375469860e-004dB,-2.42220646484452e-001°)
8.16582371358553e+000	(-4.87778521099107e-004dB,-2.42779023156261e-001°)
8.18464788134750e+000	(-4.87777662793677e-004dB,-2.43338687022116e-001°)
8.20351544329778e+000	(-4.87776800530424e-004dB,-2.43899641049323e-001°)
8.22242649947031e+000	(-4.87775934287169e-004dB,-2.44461888212018e-001°)
8.24138115012962e+000	(-4.87775064034015e-004dB,-2.45025431491217e-001°)
8.26037949577138e+000	(-4.87774189768070e-004dB,-2.45590273874798e-001°)
8.27942163712294e+000	(-4.87773311474867e-004dB,-2.46156418357502e-001°)
8.29850767514382e+000	(-4.87772429122581e-004dB,-2.46723867941051e-001°)
8.31763771102630e+000	(-4.87771542698677e-004dB,-2.47292625633984e-001°)
8.33681184619593e+000	(-4.87770652176150e-004dB,-2.47862694451833e-001°)
8.35603018231207e+000	(-4.87769757553074e-004dB,-2.48434077417091e-001°)
8.37529282126841e+000	(-4.87768858793764e-004dB,-2.49006777559192e-001°)
8.39459986519356e+000	(-4.87767955883756e-004dB,-2.49580797914576e-001°)
8.41395141645154e+000	(-4.87767048817263e-004dB,-2.50156141526658e-001°)
8.43334757764234e+000	(-4.87766137556675e-004dB,-2.50732811445888e-001°)
8.45278845160248e+000	(-4.87765222079811e-004dB,-2.51310810729724e-001°)
8.47227414140554e+000	(-4.87764302391492e-004dB,-2.51890142442716e-001°)
8.49180475036272e+000	(-4.87763378449285e-004dB,-2.52470809656427e-001°)
8.51138038202334e+000	(-4.87762450255121e-004dB,-2.53052815449563e-001°)
8.53100114017547e+000	(-4.87761517773316e-004dB,-2.53636162907836e-001°)
8.55066712884641e+000	(-4.87760580976867e-004dB,-2.54220855124178e-001°)
8.57037845230327e+000	(-4.87759639860953e-004dB,-2.54806895198581e-001°)
8.59013521505353e+000	(-4.87758694409180e-004dB,-2.55394286238185e-001°)
8.60993752184558e+000	(-4.87757744588758e-004dB,-2.55983031357329e-001°)
8.62978547766927e+000	(-4.87756790382328e-004dB,-2.56573133677508e-001°)
8.64967918775650e+000	(-4.87755831761924e-004dB,-2.57164596327402e-001°)
8.66961875758173e+000	(-4.87754868725617e-004dB,-2.57757422442943e-001°)
8.68960429286258e+000	(-4.87753901251225e-004dB,-2.58351615167267e-001°)
8.70963589956037e+000	(-4.87752929294388e-004dB,-2.58947177650714e-001°)
8.72971368388068e+000	(-4.87751952877286e-004dB,-2.59544113050979e-001°)
8.74983775227392e+000	(-4.87750971931448e-004dB,-2.60142424532971e-001°)
8.77000821143590e+000	(-4.87749986469411e-004dB,-2.60742115268912e-001°)
8.79022516830840e+000	(-4.87748996445849e-004dB,-2.61343188438306e-001°)
8.81048873007969e+000	(-4.87748001868477e-004dB,-2.61945647228066e-001°)
8.83079900418518e+000	(-4.87747002690040e-004dB,-2.62549494832358e-001°)
8.85115609830791e+000	(-4.87745998898002e-004dB,-2.63154734452774e-001°)
8.87156012037916e+000	(-4.87744990474039e-004dB,-2.63761369298267e-001°)
8.89201117857903e+000	(-4.87743977400793e-004dB,-2.64369402585193e-001°)
8.91250938133700e+000	(-4.87742959644509e-004dB,-2.64978837537312e-001°)
8.93305483733250e+000	(-4.87741937201331e-004dB,-2.65589677385823e-001°)
8.95364765549548e+000	(-4.87740910033648e-004dB,-2.66201925369368e-001°)
8.97428794500703e+000	(-4.87739878111563e-004dB,-2.66815584734075e-001°)
8.99497581529989e+000	(-4.87738841433148e-004dB,-2.67430658733513e-001°)
9.01571137605911e+000	(-4.87737799980080e-004dB,-2.68047150628800e-001°)
9.03649473722255e+000	(-4.87736753706069e-004dB,-2.68665063688543e-001°)
9.05732600898154e+000	(-4.87735702619793e-004dB,-2.69284401188896e-001°)
9.07820530178139e+000	(-4.87734646666283e-004dB,-2.69905166413550e-001°)
9.09913272632205e+000	(-4.87733585858076e-004dB,-2.70527362653785e-001°)
9.12010839355863e+000	(-4.87732520136346e-004dB,-2.71150993208463e-001°)
9.14113241470203e+000	(-4.87731449489518e-004dB,-2.71776061384030e-001°)
9.16220490121953e+000	(-4.87730373923380e-004dB,-2.72402570494594e-001°)
9.18332596483534e+000	(-4.87729293378140e-004dB,-2.73030523861886e-001°)
9.20449571753124e+000	(-4.87728207839332e-004dB,-2.73659924815246e-001°)
9.22571427154716e+000	(-4.87727117295383e-004dB,-2.74290776691777e-001°)
9.24698173938175e+000	(-4.87726021719291e-004dB,-2.74923082836238e-001°)
9.26829823379301e+000	(-4.87724921094662e-004dB,-2.75556846601032e-001°)
9.28966386779888e+000	(-4.87723815378098e-004dB,-2.76192071346410e-001°)
9.31107875467782e+000	(-4.87722704565741e-004dB,-2.76828760440279e-001°)
9.33254300796943e+000	(-4.87721588613231e-004dB,-2.77466917258355e-001°)
9.35405674147503e+000	(-4.87720467529246e-004dB,-2.78106545184114e-001°)
9.37562006925832e+000	(-4.87719341261710e-004dB,-2.78747647608846e-001°)
9.39723310564589e+000	(-4.87718209782657e-004dB,-2.79390227931643e-001°)
9.41889596522792e+000	(-4.87717073096906e-004dB,-2.80034289559442e-001°)
9.44060876285874e+000	(-4.87715931153348e-004dB,-2.80679835907032e-001°)
9.46237161365744e+000	(-4.87714783947159e-004dB,-2.81326870397089e-001°)
9.48418463300848e+000	(-4.87713631441693e-004dB,-2.81975396460149e-001°)
9.50604793656232e+000	(-4.87712473618628e-004dB,-2.82625417534690e-001°)
9.52796164023602e+000	(-4.87711310449995e-004dB,-2.83276937067090e-001°)
9.54992586021386e+000	(-4.87710141919400e-004dB,-2.83929958511687e-001°)
9.57194071294794e+000	(-4.87708967988269e-004dB,-2.84584485330767e-001°)
9.59400631515883e+000	(-4.87707788645992e-004dB,-2.85240520994649e-001°)
9.61612278383614e+000	(-4.87706603843387e-004dB,-2.85898068981565e-001°)
9.63829023623920e+000	(-4.87705413594920e-004dB,-2.86557132777819e-001°)
9.66050878989762e+000	(-4.87704217830189e-004dB,-2.87217715877767e-001°)
9.68277856261198e+000	(-4.87703016562697e-004dB,-2.87879821783783e-001°)
9.70509967245438e+000	(-4.87701809729759e-004dB,-2.88543454006320e-001°)
9.72747223776914e+000	(-4.87700597347770e-004dB,-2.89208616063960e-001°)
9.74989637717335e+000	(-4.87699379355972e-004dB,-2.89875311483366e-001°)
9.77237220955759e+000	(-4.87698155755332e-004dB,-2.90543543799314e-001°)
9.79489985408647e+000	(-4.87696926500522e-004dB,-2.91213316554751e-001°)
9.81747943019932e+000	(-4.87695691572255e-004dB,-2.91884633300827e-001°)
9.84011105761082e+000	(-4.87694450936779e-004dB,-2.92557497596804e-001°)
9.86279485631158e+000	(-4.87693204574804e-004dB,-2.93231913010217e-001°)
9.88553094656886e+000	(-4.87691952472830e-004dB,-2.93907883116776e-001°)
9.90831944892715e+000	(-4.87690694589389e-004dB,-2.94585411500440e-001°)
9.93116048420881e+000	(-4.87689430885904e-004dB,-2.95264501753493e-001°)
9.95405417351474e+000	(-4.87688161357555e-004dB,-2.95945157476408e-001°)
9.97700063822500e+000	(-4.87686885973481e-004dB,-2.96627382278013e-001°)
9.99999999999947e+000	(-4.87685604692214e-004dB,-2.97311179775442e-001°)
1.00230523807785e+001	(-4.87684317507002e-004dB,-2.97996553594176e-001°)
1.00461579027834e+001	(-4.87683024371557e-004dB,-2.98683507368056e-001°)
1.00693166885175e+001	(-4.87681725277197e-004dB,-2.99372044739272e-001°)
1.00925288607663e+001	(-4.87680420182455e-004dB,-3.00062169358443e-001°)
1.01157945425984e+001	(-4.87679109056471e-004dB,-3.00753884884577e-001°)
1.01391138573662e+001	(-4.87677791885743e-004dB,-3.01447194985148e-001°)
1.01624869287064e+001	(-4.87676468646162e-004dB,-3.02142103336052e-001°)
1.01859138805406e+001	(-4.87675139289509e-004dB,-3.02838613621682e-001°)
1.02093948370762e+001	(-4.87673803783958e-004dB,-3.03536729534939e-001°)
1.02329299228070e+001	(-4.87672462126617e-004dB,-3.04236454777176e-001°)
1.02565192625135e+001	(-4.87671114271196e-004dB,-3.04937793058349e-001°)
1.02801629812642e+001	(-4.87669760209016e-004dB,-3.05640748096901e-001°)
1.03038612044156e+001	(-4.87668399872568e-004dB,-3.06345323619936e-001°)
1.03276140576134e+001	(-4.87667033268605e-004dB,-3.07051523363047e-001°)
1.03514216667929e+001	(-4.87665660360479e-004dB,-3.07759351070501e-001°)
1.03752841581796e+001	(-4.87664281115403e-004dB,-3.08468810495201e-001°)
1.03992016582900e+001	(-4.87662895507336e-004dB,-3.09179905398666e-001°)
1.04231742939325e+001	(-4.87661503495776e-004dB,-3.09892639551116e-001°)
1.04472021922074e+001	(-4.87660105049862e-004dB,-3.10607016731431e-001°)
1.04712854805084e+001	(-4.87658700167665e-004dB,-3.11323040727259e-001°)
1.04954242865226e+001	(-4.87657288797109e-004dB,-3.12040715334909e-001°)
1.05196187382317e+001	(-4.87655870910227e-004dB,-3.12760044359480e-001°)
1.05438689639120e+001	(-4.87654446475193e-004dB,-3.13481031614866e-001°)
1.05681750921360e+001	(-4.87653015463078e-004dB,-3.14203680923696e-001°)
1.05925372517723e+001	(-4.87651577850735e-004dB,-3.14927996117455e-001°)
1.06169555719867e+001	(-4.87650133604411e-004dB,-3.15653981036455e-001°)
1.06414301822426e+001	(-4.87648682676852e-004dB,-3.16381639529854e-001°)
1.06659612123020e+001	(-4.87647225070950e-004dB,-3.17110975455667e-001°)
1.06905487922260e+001	(-4.87645760727878e-004dB,-3.17841992680827e-001°)
1.07151930523755e+001	(-4.87644289635100e-004dB,-3.18574695081171e-001°)
1.07398941234119e+001	(-4.87642811731860e-004dB,-3.19309086541465e-001°)
1.07646521362978e+001	(-4.87641327021049e-004dB,-3.20045170955478e-001°)
1.07894672222977e+001	(-4.87639835454450e-004dB,-3.20782952225890e-001°)
1.08143395129788e+001	(-4.87638337016633e-004dB,-3.21522434264362e-001°)
1.08392691402114e+001	(-4.87636831642983e-004dB,-3.22263620991704e-001°)
1.08642562361701e+001	(-4.87635319327715e-004dB,-3.23006516337608e-001°)
1.08893009333337e+001	(-4.87633800031288e-004dB,-3.23751124240907e-001°)
1.09144033644870e+001	(-4.87632273729594e-004dB,-3.24497448649539e-001°)
1.09395636627203e+001	(-4.87630740372484e-004dB,-3.25245493520443e-001°)
1.09647819614312e+001	(-4.87629199948386e-004dB,-3.25995262819773e-001°)
1.09900583943246e+001	(-4.87627652395580e-004dB,-3.26746760522816e-001°)
1.10153930954135e+001	(-4.87626097711172e-004dB,-3.27499990613971e-001°)
1.10407861990201e+001	(-4.87624535859480e-004dB,-3.28254957086841e-001°)
1.10662378397760e+001	(-4.87622966787463e-004dB,-3.29011663944294e-001°)
1.10917481526234e+001	(-4.87621390469083e-004dB,-3.29770115198357e-001°)
1.11173172728153e+001	(-4.87619806886017e-004dB,-3.30530314870306e-001°)
1.11429453359167e+001	(-4.87618215991974e-004dB,-3.31292266990746e-001°)
1.11686324778050e+001	(-4.87616617753201e-004dB,-3.32055975599520e-001°)
1.11943788346709e+001	(-4.87615012139802e-004dB,-3.32821444745824e-001°)
1.12201845430190e+001	(-4.87613399092950e-004dB,-3.33588678488139e-001°)
1.12460497396686e+001	(-4.87611778627111e-004dB,-3.34357680894343e-001°)
1.12719745617545e+001	(-4.87610150676707e-004dB,-3.35128456041671e-001°)
1.12979591467273e+001	(-4.87608515198340e-004dB,-3.35901008016783e-001°)
1.13240036323549e+001	(-4.87606872188153e-004dB,-3.36675340915702e-001°)
1.13501081567225e+001	(-4.87605221575746e-004dB,-3.37451458843997e-001°)
1.13762728582337e+001	(-4.87603563365941e-004dB,-3.38229365916585e-001°)
1.14024978756110e+001	(-4.87601897491231e-004dB,-3.39009066257960e-001°)
1.14287833478971e+001	(-4.87600223925579e-004dB,-3.39790564002058e-001°)
1.14551294144547e+001	(-4.87598542628479e-004dB,-3.40573863292393e-001°)
1.14815362149682e+001	(-4.87596853581610e-004dB,-3.41358968281992e-001°)
1.15080038894437e+001	(-4.87595156740608e-004dB,-3.42145883133503e-001°)
1.15345325782103e+001	(-4.87593452069793e-004dB,-3.42934612019133e-001°)
1.15611224219203e+001	(-4.87591739526731e-004dB,-3.43725159120702e-001°)
1.15877735615506e+001	(-4.87590019064167e-004dB,-3.44517528629715e-001°)
1.16144861384028e+001	(-4.87588290669566e-004dB,-3.45311724747297e-001°)
1.16412602941042e+001	(-4.87586554306279e-004dB,-3.46107751684277e-001°)
1.16680961706090e+001	(-4.87584809928017e-004dB,-3.46905613661181e-001°)
1.16949939101980e+001	(-4.87583057494276e-004dB,-3.47705314908272e-001°)
1.17219536554806e+001	(-4.87581296960695e-004dB,-3.48506859665564e-001°)
1.17489755493946e+001	(-4.87579528307020e-004dB,-3.49310252182840e-001°)
1.17760597352074e+001	(-4.87577751495643e-004dB,-3.50115496719712e-001°)
1.18032063565166e+001	(-4.87575966469663e-004dB,-3.50922597545545e-001°)
1.18304155572510e+001	(-4.87574173214615e-004dB,-3.51731558939622e-001°)
1.18576874816709e+001	(-4.87572371691924e-004dB,-3.52542385191027e-001°)
1.18850222743695e+001	(-4.87570561841798e-004dB,-3.53355080598778e-001°)
1.19124200802731e+001	(-4.87568743635306e-004dB,-3.54169649471783e-001°)
1.19398810446420e+001	(-4.87566917040624e-004dB,-3.54986096128893e-001°)
1.19674053130717e+001	(-4.87565082016282e-004dB,-3.55804424898898e-001°)
1.19949930314931e+001	(-4.87563238519848e-004dB,-3.56624640120587e-001°)
1.20226443461734e+001	(-4.87561386518534e-004dB,-3.57446746142730e-001°)
1.20503594037173e+001	(-4.87559525959297e-004dB,-3.58270747324146e-001°)
1.20781383510671e+001	(-4.87557656823815e-004dB,-3.59096648033704e-001°)
1.21059813355041e+001	(-4.87555779055190e-004dB,-3.59924452650314e-001°)
1.21338885046491e+001	(-4.87553892614846e-004dB,-3.60754165562995e-001°)
1.21618600064630e+001	(-4.87551997466136e-004dB,-3.61585791170897e-001°)
